time,acceleration
550.335,0.056850270230718
550.34,0.0519791383927848
550.345,0.0468966573117319
550.35,0.0416439538485821
550.355,0.0362607541487661
550.36,0.0307865323530706
550.365,0.0252612437195755
550.37,0.0197252131723071
550.375,0.014218796243642
550.38,0.00878184901657729
550.385,0.00345339974595868
550.39,-0.00172771872460452
550.395,-0.00672259729765103
550.4,-0.0114928152757731
550.405,-0.016000912794468
550.41,-0.0202112663204268
550.415,-0.0240913503616968
550.42,-0.0276128190614914
550.425,-0.0307518388803177
550.43,-0.0334882704644729
550.435,-0.035804903850897
550.44,-0.0376874412589104
550.445,-0.0391252738257136
550.45,-0.0401127297423822
550.455,-0.0406492860645628
550.46,-0.040739096352234
550.465,-0.0403902420872265
550.47,-0.0396137352217221
550.475,-0.0384241393778611
550.48,-0.0368408440779619
550.485,-0.0348873900530608
550.49,-0.0325896392626584
550.495,-0.0299751024789013
550.5,-0.027073138613592
550.505,-0.0239148719295053
550.51,-0.0205335320297715
550.515,-0.0169638153130698
550.52,-0.0132401983021541
550.525,-0.00939719427698747
550.53,-0.00546982859374292
550.535,-0.00149369284217625
550.54,0.00249339762968093
550.545,0.00645180115937793
550.55,0.010344585669598
550.555,0.0141402311955099
550.56,0.0178096973358288
550.565,0.0213231332455123
550.57,0.0246501124514452
550.575,0.0277611817439748
550.58,0.0306288471335583
550.585,0.0332286782770678
550.59,0.0355415215204171
550.595,0.0375535941144879
550.6,0.0392521115661764
550.605,0.0406219147168765
550.61,0.0416480868221087
550.615,0.0423189124426043
550.62,0.0426249763676848
550.625,0.0425603770631854
550.63,0.042125007618237
550.635,0.0413223840543605
550.64,0.0401561616008879
550.645,0.0386290605881068
550.65,0.0367434111456844
550.655,0.0345013331592607
550.66,0.0319057328942895
550.665,0.0289625343554619
550.67,0.025680433813942
550.675,0.0220695824658228
550.68,0.0181429078316021
550.685,0.0139170674777951
550.69,0.00941019747633442
550.695,0.00464046059638924
550.7,-0.000370488856704201
550.705,-0.00559377008310453
550.71,-0.0109952038523187
550.715,-0.0165387871280529
550.72,-0.0221881814584221
550.725,-0.0279089598360196
550.73,-0.0336700269567474
550.735,-0.0394405868420261
550.74,-0.0451861909197185
550.745,-0.050868978925753
550.75,-0.0564488832088606
550.755,-0.0618828555121127
550.76,-0.0671256572453951
550.765,-0.072132029443429
550.77,-0.0768570216180153
550.775,-0.0812555578038994
550.78,-0.0852826312506198
550.785,-0.0888929925608918
550.79,-0.0920408282484929
550.795,-0.0946816759926609
550.8,-0.0967758999152382
550.805,-0.098290096138272
550.81,-0.0991960051664828
550.815,-0.0994688466174914
550.82,-0.0990855433508421
550.825,-0.0980244186703866
